t,forward,zero_rate,discount
36.55,0.023710537918508294,0.029910553247822345,0.335132024701841
36.6,0.023682720503335832,0.029902064286844988,0.3347351847991036
36.65,0.0236548478704334,0.029893560500353196,0.33433928029036275
36.699999999999996,0.02362692001980099,0.029885041873713204,0.33394430988952734
36.75,0.0235989369514386,0.029876508392370865,0.33355027231266043
36.8,0.023570898665346236,0.02986796004185116,0.33315716627798453
36.85,0.023542805161523895,0.029859396807757625,0.33276499050588726
36.9,0.023514656439971582,0.02985081867577181,0.3323737437189275
36.949999999999996,0.02348645250068929,0.02984222563165278,0.33198342464184066
37.0,0.02345819334367702,0.02983361766123657,0.33159403200154436
37.05,0.023429878968934774,0.029824994750435686,0.3312055645271443
37.1,0.023401509376462553,0.029816356885238576,0.3308180209499393
37.15,0.023373084566260357,0.029807704051709103,0.33043140000342763
37.199999999999996,0.023344604538328186,0.02979903623598607,0.33004570042331205
37.25,0.023316069292666032,0.029790353424282694,0.32966092094750504
37.3,0.023287478829273907,0.029781655602886134,0.32927706031613496
37.35,0.023258833148151803,0.029772942758156954,0.32889411727155105
37.4,0.023230132249299724,0.029764214876528677,0.32851209055832903
37.449999999999996,0.023201376132717673,0.02975547194450726,0.32813097892327636
37.5,0.02317256479840564,0.02974671394867063,0.32775078111543776
37.55,0.02314369824636363,0.029737940875668223,0.32737149588610054
37.6,0.023114776476591645,0.02972915271222047,0.32699312198879976
37.65,0.02308579948908969,0.02972034944511834,0.326615658179324
37.699999999999996,0.023056767283857756,0.02971153106122289,0.3262391032157199
37.75,0.02302767986089584,0.029702697547464785,0.32586345585829807
37.8,0.022998537220203952,0.02969384889084384,0.32548871486963804
37.85,0.022969339361782085,0.029684985078428552,0.32511487901459357
37.9,0.022940086285630247,0.02967610609735567,0.32474194706029774
37.949999999999996,0.02291077799174843,0.02966721193482973,0.3243699177761681
38.0,0.022881414480136635,0.029658302578122613,0.32399878993391173
38.05,0.022851995750794864,0.029649378014573097,0.32362856230753095
38.1,0.022822521803723118,0.029640438231586432,0.3232592336733275
38.15,0.022792992638921396,0.0296314832166339,0.3228908028099081
38.199999999999996,0.0227634082563897,0.029622512957252354,0.32252326849818974
38.25,0.02273376865612802,0.02961352744104383,0.32215662952140417
38.3,0.02270407383813637,0.02960452665567512,0.32179088466510314
38.35,0.022674323802414742,0.02959551058887731,0.3214260327171634
38.4,0.02264451854896314,0.029586479228445386,0.3210620724677921
38.45,0.022614658077781558,0.029577432562237854,0.3206990027095305
38.5,0.022584742388870004,0.029568370578176257,0.3203368222372601
38.55,0.022554771482228474,0.029559293264244803,0.3199755298482074
38.6,0.02252474535785696,0.029550200608489976,0.3196151243419477
